Datetime,Open Time,Open,High,Low,Close,Volume,Close Time,Quote asset volume,Number of Trades,Taker Volume,Maker Volume,Nothing,Date
2024-06-04 07:55:00,1717487700000,165.39,165.4,165.14,165.24,3463.29800000,1717487999999,572422.90016000,793,1187.81700000,196319.37781000,0,1717487700000
2024-06-04 08:00:00,1717488000000,165.25,165.45,164.93,164.95,10724.95400000,1717488299999,1771691.10220000,1543,6263.16100000,1034572.02198000,0,1717488000000
2024-06-04 08:05:00,1717488300000,164.95,165.41,164.85,165.38,12770.70000000,1717488599999,2109915.98845000,1865,6575.46700000,1086403.87872000,0,1717488300000
2024-06-04 08:10:00,1717488600000,165.37,165.84,165.37,165.66,10681.44300000,1717488899999,1769308.44822000,1669,6630.32000000,1098087.26465000,0,1717488600000
2024-06-04 08:15:00,1717488900000,165.67,165.78,165.48,165.56,6393.38700000,1717489199999,1059028.14023000,885,2320.63700000,384350.93525000,0,1717488900000
2024-06-04 08:20:00,1717489200000,165.57,165.75,165.56,165.61,2207.65000000,1717489499999,365652.92916000,593,1139.00800000,188658.61665000,0,1717489200000
2024-06-04 08:25:00,1717489500000,165.6,165.69,165.53,165.64,2834.63200000,1717489799999,469393.89895000,547,1436.56900000,237899.78771000,0,1717489500000
2024-06-04 08:30:00,1717489800000,165.64,165.64,165.39,165.4,2466.45300000,1717490099999,408251.06788000,561,1223.71000000,202545.26876000,0,1717489800000
2024-06-04 08:35:00,1717490100000,165.4,165.44,165.17,165.4,2595.70900000,1717490399999,429108.19665000,702,1233.87800000,203982.28101000,0,1717490100000
2024-06-04 08:40:00,1717490400000,165.39,165.44,165.26,165.41,1643.45600000,1717490699999,271769.62849000,514,659.40100000,109045.92306000,0,1717490400000
2024-06-04 08:45:00,1717490700000,165.4,165.4,165.13,165.14,2802.75400000,1717490999999,463332.48632000,572,1138.78300000,188284.20871000,0,1717490700000
2024-06-04 08:50:00,1717491000000,165.13,165.3,164.93,165.06,5381.37000000,1717491299999,888117.15311000,1084,2880.12700000,475277.69295000,0,1717491000000
2024-06-04 08:55:00,1717491300000,165.05,165.07,164.9,164.9,1651.32900000,1717491599999,272434.24373000,567,492.47100000,81254.22543000,0,1717491300000
2024-06-04 09:00:00,1717491600000,164.91,165.28,164.75,164.83,6121.41700000,1717491899999,1009862.47838000,1587,3096.07700000,510753.59575000,0,1717491600000
2024-06-04 09:05:00,1717491900000,164.82,165.08,164.82,165.03,2399.17600000,1717492199999,395808.39950000,568,1198.87100000,197790.24894000,0,1717491900000
2024-06-04 09:10:00,1717492200000,165.03,165.17,164.94,164.99,2445.78100000,1717492499999,403762.21038000,630,821.60600000,135616.35662000,0,1717492200000
2024-06-04 09:15:00,1717492500000,164.99,165.0,164.5,164.71,13652.80400000,1717492799999,2247938.95878000,2122,4416.98300000,727323.81601000,0,1717492500000
2024-06-04 09:20:00,1717492800000,164.71,164.82,164.49,164.65,11418.64200000,1717493099999,1879036.15967000,1304,6631.25300000,1091172.65570000,0,1717492800000
2024-06-04 09:25:00,1717493100000,164.65,164.8,164.65,164.77,4637.88600000,1717493399999,764021.73730000,827,2758.67600000,454433.34066000,0,1717493100000
2024-06-04 09:30:00,1717493400000,164.77,165.0,164.76,164.89,2474.15100000,1717493699999,407962.18746000,719,1349.46200000,222511.41294000,0,1717493400000
2024-06-04 09:35:00,1717493700000,164.9,164.97,164.84,164.86,3034.02000000,1717493999999,500259.27599000,583,1718.72900000,283398.26837000,0,1717493700000
2024-06-04 09:40:00,1717494000000,164.85,164.95,164.74,164.81,2311.39800000,1717494299999,380973.25801000,570,1292.41700000,213030.68189000,0,1717494000000
2024-06-04 09:45:00,1717494300000,164.8,164.96,164.51,164.69,4309.60600000,1717494599999,709763.43050000,900,2863.83900000,471677.29145000,0,1717494300000
2024-06-04 09:50:00,1717494600000,164.69,164.73,164.47,164.57,5598.41000000,1717494899999,921489.22515000,1064,2993.06100000,492660.38738000,0,1717494600000
2024-06-04 09:55:00,1717494900000,164.58,164.64,164.45,164.63,4028.54200000,1717495199999,662946.09951000,736,2580.48200000,424696.48566000,0,1717494900000
2024-06-04 10:00:00,1717495200000,164.63,164.83,164.51,164.8,3109.31600000,1717495499999,512030.65501000,780,2157.47000000,355268.85283000,0,1717495200000
2024-06-04 10:05:00,1717495500000,164.8,164.81,164.63,164.77,4706.97800000,1717495799999,775450.52083000,841,3153.49100000,519558.97156000,0,1717495500000
2024-06-04 10:10:00,1717495800000,164.77,165.13,164.75,165.12,3493.07200000,1717496099999,576337.85620000,878,2788.99400000,460172.17367000,0,1717495800000
2024-06-04 10:15:00,1717496100000,165.12,165.38,165.05,165.25,8360.31200000,1717496399999,1381384.52872000,1459,4329.63600000,715326.87184000,0,1717496100000
2024-06-04 10:20:00,1717496400000,165.25,165.48,165.18,165.47,10489.24200000,1717496699999,1734512.71016000,1130,7984.26100000,1320392.91351000,0,1717496400000
2024-06-04 10:25:00,1717496700000,165.47,165.47,165.26,165.27,2903.37300000,1717496999999,480114.45059000,595,1351.54600000,223515.79710000,0,1717496700000
2024-06-04 10:30:00,1717497000000,165.27,165.6,165.22,165.43,5391.32900000,1717497299999,891873.99329000,1043,3820.08100000,631969.45313000,0,1717497000000
2024-06-04 10:35:00,1717497300000,165.43,165.6,165.43,165.55,2680.87000000,1717497599999,443790.44924000,717,1480.90500000,245141.43487000,0,1717497300000
2024-06-04 10:40:00,1717497600000,165.56,165.63,165.46,165.56,1599.36600000,1717497899999,264778.72914000,579,967.59300000,160188.53470000,0,1717497600000
2024-06-04 10:45:00,1717497900000,165.56,165.56,165.37,165.4,4348.91800000,1717498199999,719631.77302000,745,1174.77800000,194355.30370000,0,1717497900000
2024-06-04 10:50:00,1717498200000,165.41,165.41,165.28,165.3,2446.54800000,1717498499999,404486.84874000,607,1141.40400000,188706.33754000,0,1717498200000
2024-06-04 10:55:00,1717498500000,165.29,165.44,165.2,165.37,3192.89900000,1717498799999,527874.52472000,731,1897.21300000,313637.54729000,0,1717498500000
2024-06-04 11:00:00,1717498800000,165.36,165.56,165.36,165.44,2896.39300000,1717499099999,479368.58510000,789,1404.44200000,232424.01094000,0,1717498800000
2024-06-04 11:05:00,1717499100000,165.44,165.59,165.36,165.5,3392.22700000,1717499399999,561459.08787000,803,1506.89000000,249379.96582000,0,1717499100000
2024-06-04 11:10:00,1717499400000,165.5,165.52,165.38,165.42,3743.37800000,1717499699999,619340.40984000,704,2315.04200000,383025.44386000,0,1717499400000
2024-06-04 11:15:00,1717499700000,165.42,165.54,165.27,165.46,2623.18000000,1717499999999,433961.97625000,693,1476.04100000,244196.25757000,0,1717499700000
2024-06-04 11:20:00,1717500000000,165.46,165.47,165.34,165.43,1910.58900000,1717500299999,316035.43593000,539,828.39500000,137024.26783000,0,1717500000000
2024-06-04 11:25:00,1717500300000,165.44,165.5,165.37,165.5,2635.37600000,1717500599999,436009.72170000,633,2074.75300000,343275.14952000,0,1717500300000
2024-06-04 11:30:00,1717500600000,165.5,165.77,165.5,165.63,4146.59500000,1717500899999,686834.72049000,1020,2002.11200000,331620.39507000,0,1717500600000
2024-06-04 11:35:00,1717500900000,165.63,165.65,165.38,165.39,2323.47200000,1717501199999,384529.58878000,647,1089.24700000,180268.09292000,0,1717500900000
2024-06-04 11:40:00,1717501200000,165.38,165.38,165.17,165.22,2977.19100000,1717501499999,491881.08338000,849,1549.89900000,256063.91721000,0,1717501200000
2024-06-04 11:45:00,1717501500000,165.21,165.41,165.18,165.36,2235.80100000,1717501799999,369521.35825000,697,1000.25900000,165312.94793000,0,1717501500000
2024-06-04 11:50:00,1717501800000,165.37,165.53,165.32,165.53,4769.80100000,1717502099999,789116.47185000,835,3533.12400000,584560.60602000,0,1717501800000
2024-06-04 11:55:00,1717502100000,165.52,165.56,165.47,165.51,1635.88700000,1717502399999,270760.57950000,480,850.75000000,140815.78387000,0,1717502100000
2024-06-04 12:00:00,1717502400000,165.5,165.72,165.45,165.51,3211.73600000,1717502699999,531872.94264000,924,1618.35300000,268005.80558000,0,1717502400000
2024-06-04 12:05:00,1717502700000,165.51,165.64,165.32,165.34,2984.77400000,1717502999999,493856.61956000,822,1658.26500000,274353.35841000,0,1717502700000
2024-06-04 12:10:00,1717503000000,165.33,165.7,165.31,165.63,3694.96800000,1717503299999,611545.86156000,831,2691.34700000,445458.19445000,0,1717503000000
2024-06-04 12:15:00,1717503300000,165.63,165.7,165.39,165.7,3250.08300000,1717503599999,538071.12792000,867,1422.59200000,235505.09386000,0,1717503300000
2024-06-04 12:20:00,1717503600000,165.7,165.83,165.61,165.82,3067.98900000,1717503899999,508462.83222000,863,1689.04400000,279934.81865000,0,1717503600000
2024-06-04 12:25:00,1717503900000,165.82,165.89,165.81,165.88,3120.19200000,1717504199999,517526.40905000,836,1947.32700000,322988.35140000,0,1717503900000
2024-06-04 12:30:00,1717504200000,165.89,166.11,165.85,165.98,6642.78000000,1717504499999,1102679.88892000,1541,4161.37100000,690787.39962000,0,1717504200000
2024-06-04 12:35:00,1717504500000,165.97,165.98,165.53,165.68,4633.32600000,1717504799999,768117.02607000,993,984.36700000,163137.72027000,0,1717504500000
2024-06-04 12:40:00,1717504800000,165.68,165.88,165.68,165.75,4089.40700000,1717505099999,678018.93208000,748,2116.73900000,350911.42935000,0,1717504800000
2024-06-04 12:45:00,1717505100000,165.75,165.8,165.55,165.56,4305.84700000,1717505399999,713551.72077000,759,2015.58000000,334070.07552000,0,1717505100000
2024-06-04 12:50:00,1717505400000,165.55,165.63,165.29,165.62,11738.88300000,1717505699999,1942236.29717000,1768,6264.28700000,1036707.36289000,0,1717505400000
2024-06-04 12:55:00,1717505700000,165.62,165.8,165.53,165.72,6999.95000000,1717505999999,1159793.04266000,1153,3756.31900000,622340.04470000,0,1717505700000
2024-06-04 13:00:00,1717506000000,165.71,165.9,165.69,165.84,3276.58900000,1717506299999,543273.66699000,800,1238.70900000,205376.91786000,0,1717506000000
2024-06-04 13:05:00,1717506300000,165.84,165.89,165.37,165.38,6331.90000000,1717506599999,1048768.14059000,1093,1649.70900000,273179.27225000,0,1717506300000
2024-06-04 13:10:00,1717506600000,165.37,165.65,165.32,165.64,4068.49100000,1717506899999,673194.63650000,911,2551.53600000,422224.21410000,0,1717506600000
2024-06-04 13:15:00,1717506900000,165.64,166.07,165.58,166.02,8696.81000000,1717507199999,1442084.25464000,1417,6616.83800000,1097277.96123000,0,1717506900000
2024-06-04 13:20:00,1717507200000,166.02,166.18,165.96,166.13,12079.16700000,1717507499999,2006227.37288000,1953,6584.28400000,1093594.12332000,0,1717507200000
2024-06-04 13:25:00,1717507500000,166.14,166.14,165.99,166.14,7784.05300000,1717507799999,1292728.21110000,1249,3886.58400000,645473.26871000,0,1717507500000
2024-06-04 13:30:00,1717507800000,166.13,166.27,165.9,165.93,15478.66400000,1717508099999,2571389.66578000,2325,5785.31800000,961115.07487000,0,1717507800000
2024-06-04 13:35:00,1717508100000,165.93,166.13,165.8,166.08,7513.03400000,1717508399999,1247070.39699000,1478,3111.80600000,516493.51065000,0,1717508100000
2024-06-04 13:40:00,1717508400000,166.08,166.24,166.04,166.22,6321.04900000,1717508699999,1050191.69207000,1274,2815.86000000,467785.05042000,0,1717508400000
2024-06-04 13:45:00,1717508700000,166.22,166.46,165.91,165.92,10766.06900000,1717508999999,1790113.07795000,1879,5030.17600000,836488.35699000,0,1717508700000
2024-06-04 13:50:00,1717509000000,165.91,166.29,165.9,166.23,5634.54500000,1717509299999,935817.58298000,1130,2544.81200000,422711.78255000,0,1717509000000
2024-06-04 13:55:00,1717509300000,166.24,166.7,166.12,166.15,15606.96600000,1717509599999,2597239.65501000,2232,10517.39400000,1750724.36510000,0,1717509300000
2024-06-04 14:00:00,1717509600000,166.16,166.63,166.16,166.29,27616.66400000,1717509899999,4594014.83566000,3229,18179.98300000,3024072.69471000,0,1717509600000
2024-06-04 14:05:00,1717509900000,166.3,166.53,166.1,166.47,7630.90100000,1717510199999,1268705.01948000,1527,3697.87700000,614803.09228000,0,1717509900000
2024-06-04 14:10:00,1717510200000,166.46,166.47,166.1,166.17,24758.85000000,1717510499999,4118415.04166000,2262,15228.43600000,2533374.94820000,0,1717510200000
2024-06-04 14:15:00,1717510500000,166.17,166.85,166.1,166.85,15444.54000000,1717510799999,2571776.53401000,3082,9821.35700000,1635599.46342000,0,1717510500000
2024-06-04 14:20:00,1717510800000,166.84,166.85,166.62,166.77,11999.56900000,1717511099999,2000995.44951000,1783,5006.37900000,834836.03867000,0,1717510800000
2024-06-04 14:25:00,1717511100000,166.76,166.97,166.68,166.97,14774.38800000,1717511399999,2464847.86715000,2004,7736.82800000,1290770.19184000,0,1717511100000
2024-06-04 14:30:00,1717511400000,166.97,167.5,166.58,166.7,73194.06200000,1717511699999,12237262.45670000,7816,49999.81700000,8360805.49134000,0,1717511400000
2024-06-04 14:35:00,1717511700000,166.71,166.75,165.95,166.24,15765.23100000,1717511999999,2620526.17019000,3096,8249.48000000,1370907.32477000,0,1717511700000
2024-06-04 14:40:00,1717512000000,166.26,166.67,166.25,166.37,8204.59900000,1717512299999,1365504.36257000,1628,2393.60100000,398363.37258000,0,1717512000000
2024-06-04 14:45:00,1717512300000,166.35,166.5,165.87,166.09,6854.81600000,1717512599999,1138714.43471000,1515,3584.37600000,595458.07513000,0,1717512300000
2024-06-04 14:50:00,1717512600000,166.1,166.18,165.98,166.05,9042.07000000,1717512899999,1501760.95241000,1433,4047.23500000,672126.80538000,0,1717512600000
2024-06-04 14:55:00,1717512900000,166.05,166.15,165.94,165.97,3583.05100000,1717513199999,594939.27466000,771,1651.70300000,274252.59330000,0,1717512900000
2024-06-04 15:00:00,1717513200000,165.98,166.06,165.87,165.98,5381.25600000,1717513499999,893132.97091000,1212,2204.63500000,365896.42398000,0,1717513200000
2024-06-04 15:05:00,1717513500000,165.97,165.97,165.54,165.82,9899.83500000,1717513799999,1640957.68437000,2045,4837.62100000,801771.80792000,0,1717513500000
2024-06-04 15:10:00,1717513800000,165.83,166.21,165.83,166.09,10570.37600000,1717514099999,1756047.78536000,1665,6043.56900000,1003976.86232000,0,1717513800000
2024-06-04 15:15:00,1717514100000,166.1,166.66,166.02,166.57,13737.46600000,1717514399999,2285082.70777000,2196,6431.83900000,1069957.21459000,0,1717514100000
2024-06-04 15:20:00,1717514400000,166.57,167.1,166.57,166.98,16272.64800000,1717514699999,2716945.51074000,2725,10013.38100000,1671738.37605000,0,1717514400000
2024-06-04 15:25:00,1717514700000,166.98,167.04,166.38,166.56,9976.51200000,1717514999999,1663325.84405000,1540,3716.04800000,619504.75630000,0,1717514700000
2024-06-04 15:30:00,1717515000000,166.57,166.8,166.4,166.53,6898.33400000,1717515299999,1149039.48310000,1453,3414.12000000,568690.39857000,0,1717515000000
2024-06-04 15:35:00,1717515300000,166.53,166.54,166.35,166.53,5382.26900000,1717515599999,895877.15451000,1026,2829.37100000,471006.55158000,0,1717515300000
2024-06-04 15:40:00,1717515600000,166.51,167.17,166.51,166.96,10751.56600000,1717515899999,1795381.84418000,1958,6041.12000000,1008841.17595000,0,1717515600000
2024-06-04 15:45:00,1717515900000,166.97,167.17,166.91,167.03,8838.31600000,1717516199999,1476480.43990000,1435,5052.25700000,844018.18764000,0,1717515900000
2024-06-04 15:50:00,1717516200000,167.03,167.88,166.96,167.72,22899.27300000,1717516499999,3833543.45600000,4570,13067.69300000,2187748.54296000,0,1717516200000
2024-06-04 15:55:00,1717516500000,167.71,167.92,167.38,167.91,13390.05200000,1717516799999,2244617.11406000,2153,8812.10800000,1477124.31434000,0,1717516500000
2024-06-04 16:00:00,1717516800000,167.92,168.69,167.85,168.37,54268.72900000,1717517099999,9131699.62747000,7812,31608.54100000,5319218.22309000,0,1717516800000
2024-06-04 16:05:00,1717517100000,168.37,168.47,167.78,168.12,15713.03900000,1717517399999,2640620.37149000,3780,10075.33100000,1693319.66259000,0,1717517100000
2024-06-04 16:10:00,1717517400000,168.13,168.34,168.1,168.22,11238.50200000,1717517699999,1890455.37977000,1734,3970.98600000,667953.00107000,0,1717517400000
2024-06-04 16:15:00,1717517700000,168.21,169.03,168.06,169.01,18534.82000000,1717517999999,3125973.33908000,4126,12799.15300000,2158823.52042000,0,1717517700000
2024-06-04 16:20:00,1717518000000,169.0,169.08,168.7,168.7,17840.00800000,1717518299999,3013080.66185000,2697,9977.45300000,1685288.17089000,0,1717518000000
2024-06-04 16:25:00,1717518300000,168.69,169.28,168.6,168.65,17095.14300000,1717518599999,2888189.95898000,3530,9808.80800000,1657492.95646000,0,1717518300000
2024-06-04 16:30:00,1717518600000,168.65,169.17,168.54,169.14,12438.80600000,1717518899999,2100061.35558000,2216,5658.99100000,955512.56970000,0,1717518600000
2024-06-04 16:35:00,1717518900000,169.15,170.0,169.13,169.8,55465.88800000,1717519199999,9412707.29145000,6711,37330.78700000,6334878.15004000,0,1717518900000
2024-06-04 16:40:00,1717519200000,169.8,170.0,167.92,169.36,50053.84300000,1717519499999,8476694.27800000,7416,13952.63600000,2366705.48038000,0,1717519200000
2024-06-04 16:45:00,1717519500000,169.36,169.71,169.14,169.14,16871.71200000,1717519799999,2858642.89885000,2945,8712.31800000,1476365.67059000,0,1717519500000
2024-06-04 16:50:00,1717519800000,169.14,169.2,168.76,169.15,15044.69100000,1717520099999,2542725.50391000,3100,6139.38500000,1037830.87200000,0,1717519800000
2024-06-04 16:55:00,1717520100000,169.16,169.41,169.1,169.37,12769.04200000,1717520399999,2161723.17228000,1831,8330.40600000,1410326.58261000,0,1717520100000
2024-06-04 17:00:00,1717520400000,169.38,169.51,168.77,168.93,13972.00900000,1717520699999,2362454.62318000,2251,7403.59500000,1251979.83053000,0,1717520400000
2024-06-04 17:05:00,1717520700000,168.93,169.1,168.7,168.72,9503.42800000,1717520999999,1605295.57768000,1725,3092.74100000,522482.97785000,0,1717520700000
2024-06-04 17:10:00,1717521000000,168.72,169.14,168.72,168.98,10059.77400000,1717521299999,1699266.82960000,1658,6077.55000000,1026627.66287000,0,1717521000000
2024-06-04 17:15:00,1717521300000,168.98,169.21,168.79,168.79,6524.19900000,1717521599999,1102571.44892000,1322,3691.47000000,623797.01380000,0,1717521300000
2024-06-04 17:20:00,1717521600000,168.79,168.94,168.58,168.58,10550.78100000,1717521899999,1779731.85699000,1986,5935.15400000,1001050.84260000,0,1717521600000
2024-06-04 17:25:00,1717521900000,168.59,168.73,168.39,168.54,17846.79700000,1717522199999,3009189.95218000,2918,8916.96300000,1503729.35635000,0,1717521900000
2024-06-04 17:30:00,1717522200000,168.55,168.92,168.55,168.75,6210.67100000,1717522499999,1048063.85481000,1372,3615.96000000,610145.01444000,0,1717522200000
2024-06-04 17:35:00,1717522500000,168.75,168.76,168.22,168.26,6683.81800000,1717522799999,1126457.54590000,1603,3092.42300000,521282.81347000,0,1717522500000
2024-06-04 17:40:00,1717522800000,168.26,168.55,168.17,168.54,7932.42400000,1717523099999,1334936.52616000,1628,3120.03000000,525142.44634000,0,1717522800000
2024-06-04 17:45:00,1717523100000,168.55,169.08,168.53,169.07,3740.93300000,1717523399999,631786.21948000,1204,2207.46400000,372813.31468000,0,1717523100000
2024-06-04 17:50:00,1717523400000,169.08,169.28,169.08,169.24,5398.42200000,1717523699999,913374.04304000,1300,2871.22000000,485792.81277000,0,1717523400000
2024-06-04 17:55:00,1717523700000,169.25,169.48,169.07,169.16,10915.78100000,1717523999999,1847100.63835000,1758,4240.87900000,717616.40689000,0,1717523700000
2024-06-04 18:00:00,1717524000000,169.16,169.67,169.15,169.54,9584.64300000,1717524299999,1625027.24900000,1867,6698.05700000,1135661.12921000,0,1717524000000
2024-06-04 18:05:00,1717524300000,169.54,169.56,169.29,169.38,11479.21200000,1717524599999,1945079.38195000,1774,4742.48700000,803537.86010000,0,1717524300000
2024-06-04 18:10:00,1717524600000,169.39,169.83,169.33,169.65,6883.35500000,1717524899999,1167623.62672000,1546,3612.73000000,612761.77947000,0,1717524600000
2024-06-04 18:15:00,1717524900000,169.66,169.88,169.61,169.87,8263.25100000,1717525199999,1402560.58252000,1654,4621.91600000,784463.67628000,0,1717524900000
2024-06-04 18:20:00,1717525200000,169.86,170.03,169.78,169.94,17962.65500000,1717525499999,3052898.52963000,3336,13863.99500000,2356386.48305000,0,1717525200000
2024-06-04 18:25:00,1717525500000,169.95,170.0,169.7,169.88,10119.65100000,1717525799999,1718532.62911000,1526,5120.69700000,869621.85427000,0,1717525500000
2024-06-04 18:30:00,1717525800000,169.89,169.92,169.65,169.8,14455.42000000,1717526099999,2453901.29263000,1944,7005.98100000,1189196.15982000,0,1717525800000
2024-06-04 18:35:00,1717526100000,169.79,169.95,169.63,169.69,10308.68600000,1717526399999,1750108.21797000,1516,6317.14500000,1072475.67240000,0,1717526100000
2024-06-04 18:40:00,1717526400000,169.69,170.0,169.68,169.81,10082.46100000,1717526699999,1712280.13143000,1677,6885.27200000,1169337.18926000,0,1717526400000
2024-06-04 18:45:00,1717526700000,169.82,170.1,169.82,170.03,13676.36000000,1717526999999,2324653.65680000,2127,9285.90700000,1578343.21414000,0,1717526700000
2024-06-04 18:50:00,1717527000000,170.03,170.39,170.02,170.1,13901.31700000,1717527299999,2366690.28307000,2846,7878.43200000,1341268.11777000,0,1717527000000
2024-06-04 18:55:00,1717527300000,170.11,170.17,169.85,169.86,7583.53700000,1717527599999,1289197.93039000,1641,3391.33900000,576456.72355000,0,1717527300000
2024-06-04 19:00:00,1717527600000,169.85,169.91,169.42,169.49,10871.44100000,1717527899999,1844152.68883000,2177,3192.81600000,541766.12128000,0,1717527600000
2024-06-04 19:05:00,1717527900000,169.48,169.48,169.17,169.33,7761.35900000,1717528199999,1313932.64125000,1785,3140.31100000,531592.76215000,0,1717527900000
2024-06-04 19:10:00,1717528200000,169.32,169.32,169.08,169.08,4601.26500000,1717528499999,778490.93871000,1076,1227.38400000,207685.99130000,0,1717528200000
2024-06-04 19:15:00,1717528500000,169.08,169.16,168.81,169.06,12968.52900000,1717528799999,2191640.59338000,1943,3771.99100000,637619.81175000,0,1717528500000
2024-06-04 19:20:00,1717528800000,169.06,169.12,168.44,169.12,17111.80500000,1717529099999,2888671.12268000,2316,5615.70100000,947942.95517000,0,1717528800000
2024-06-04 19:25:00,1717529100000,169.12,169.38,168.96,168.99,5743.35900000,1717529399999,971917.25239000,1259,1773.13700000,300022.97728000,0,1717529100000
2024-06-04 19:30:00,1717529400000,168.99,169.12,168.78,169.09,10873.03900000,1717529699999,1837501.70815000,1583,6991.43900000,1181644.29418000,0,1717529400000
2024-06-04 19:35:00,1717529700000,169.09,169.09,168.3,168.34,18316.45800000,1717529999999,3088126.03217000,2642,6317.65700000,1064647.82862000,0,1717529700000
2024-06-04 19:40:00,1717530000000,168.34,168.77,168.31,168.77,12990.40800000,1717530299999,2188059.61599000,1844,6965.33800000,1173205.38883000,0,1717530000000
2024-06-04 19:45:00,1717530300000,168.76,168.94,168.49,168.69,7025.52700000,1717530599999,1185761.71575000,1364,1628.70000000,274898.79669000,0,1717530300000
2024-06-04 19:50:00,1717530600000,168.69,168.76,168.54,168.6,5905.00800000,1717530899999,995922.50262000,1139,2629.91600000,443531.21604000,0,1717530600000
2024-06-04 19:55:00,1717530900000,168.59,169.68,168.54,169.47,18192.67800000,1717531199999,3080001.51470000,3170,12187.78500000,2063338.30551000,0,1717530900000
2024-06-04 20:00:00,1717531200000,169.47,169.52,168.78,168.85,6194.41400000,1717531499999,1047296.36172000,1486,2419.19100000,408822.09042000,0,1717531200000
2024-06-04 20:05:00,1717531500000,168.85,168.9,168.5,168.54,3712.84600000,1717531799999,626220.81823000,1248,1461.43100000,246478.69791000,0,1717531500000
2024-06-04 20:10:00,1717531800000,168.54,168.78,168.54,168.65,2824.53400000,1717532099999,476369.94551000,772,1150.26200000,193982.29989000,0,1717531800000
2024-06-04 20:15:00,1717532100000,168.65,168.66,168.35,168.56,3494.04500000,1717532399999,588905.03821000,1077,1703.38100000,287084.98962000,0,1717532100000
2024-06-04 20:20:00,1717532400000,168.56,168.58,168.29,168.29,3563.86000000,1717532699999,600131.81089000,995,1331.07900000,224149.08703000,0,1717532400000
2024-06-04 20:25:00,1717532700000,168.3,168.52,168.29,168.52,4015.92300000,1717532999999,676458.26894000,875,2749.78700000,463181.36334000,0,1717532700000
2024-06-04 20:30:00,1717533000000,168.51,168.85,168.4,168.76,4407.98600000,1717533299999,743386.21362000,1158,1612.50700000,271943.78078000,0,1717533000000
2024-06-04 20:35:00,1717533300000,168.76,168.8,168.59,168.67,4305.43800000,1717533599999,726353.87495000,890,2754.58400000,464735.48350000,0,1717533300000
2024-06-04 20:40:00,1717533600000,168.67,168.93,168.67,168.93,3462.37700000,1717533899999,584466.06119000,868,2474.73600000,417736.00457000,0,1717533600000
2024-06-04 20:45:00,1717533900000,168.93,169.36,168.82,169.35,3973.25900000,1717534199999,671828.02736000,1218,2191.32000000,370547.16055000,0,1717533900000
2024-06-04 20:50:00,1717534200000,169.35,169.89,169.11,169.74,14876.61100000,1717534499999,2523734.04373000,2651,9444.04500000,1601807.04237000,0,1717534200000
2024-06-04 20:55:00,1717534500000,169.74,169.74,169.42,169.45,4451.94400000,1717534799999,754905.76356000,889,2852.82000000,483724.16104000,0,1717534500000
2024-06-04 21:00:00,1717534800000,169.44,169.54,169.24,169.38,4508.50000000,1717535099999,763911.52395000,1213,2650.70000000,449120.11585000,0,1717534800000
2024-06-04 21:05:00,1717535100000,169.39,169.49,169.15,169.22,3593.37200000,1717535399999,608471.90659000,878,1476.45700000,250016.83873000,0,1717535100000
2024-06-04 21:10:00,1717535400000,169.22,169.44,169.2,169.33,1678.89600000,1717535699999,284334.66785000,660,748.96200000,126830.74394000,0,1717535400000
2024-06-04 21:15:00,1717535700000,169.33,169.35,169.02,169.02,2949.13700000,1717535999999,498899.44456000,846,1258.61400000,212925.19305000,0,1717535700000
2024-06-04 21:20:00,1717536000000,169.02,169.24,169.01,169.24,3604.63200000,1717536299999,609492.48234000,667,1839.27400000,311004.86628000,0,1717536000000
2024-06-04 21:25:00,1717536300000,169.24,169.7,169.24,169.69,3659.64900000,1717536599999,620413.90955000,770,2594.47200000,439795.38587000,0,1717536300000
2024-06-04 21:30:00,1717536600000,169.69,169.7,169.3,169.6,3632.11600000,1717536899999,615803.31704000,754,1306.71400000,221523.01660000,0,1717536600000
2024-06-04 21:35:00,1717536900000,169.59,169.87,169.55,169.87,3841.57800000,1717537199999,651831.12243000,737,2564.50600000,435203.85995000,0,1717536900000
2024-06-04 21:40:00,1717537200000,169.86,169.89,169.58,169.61,3953.17300000,1717537499999,671041.36078000,676,2098.95100000,356216.22746000,0,1717537200000
2024-06-04 21:45:00,1717537500000,169.61,169.88,169.61,169.87,1696.41900000,1717537799999,287935.19755000,524,1062.45300000,180337.26746000,0,1717537500000
2024-06-04 21:50:00,1717537800000,169.87,170.03,169.85,169.89,10586.85300000,1717538099999,1799240.76943000,1651,6369.52200000,1082561.29320000,0,1717537800000
2024-06-04 21:55:00,1717538100000,169.89,169.89,169.57,169.66,2648.90700000,1717538399999,449587.93550000,615,1091.79800000,185288.52160000,0,1717538100000
2024-06-04 22:00:00,1717538400000,169.66,170.15,169.65,170.1,9076.41600000,1717538699999,1542397.34184000,1485,6571.86300000,1116732.39544000,0,1717538400000
2024-06-04 22:05:00,1717538700000,170.11,170.15,169.95,170.15,6959.52300000,1717538999999,1183730.00685000,1126,3733.30100000,634999.84210000,0,1717538700000
2024-06-04 22:10:00,1717539000000,170.14,170.56,170.14,170.47,11776.77600000,1717539299999,2006256.28110000,2438,8067.73200000,1374345.39895000,0,1717539000000
2024-06-04 22:15:00,1717539300000,170.46,170.58,170.34,170.43,10415.74300000,1717539599999,1775219.16346000,1487,5375.25600000,916058.18003000,0,1717539300000
